tracking_number,recipient_name,address_line_1,address_line_2,city,state,zip,weight_oz,length_in,width_in,height_in,hazmat_flag,sunday_eligible,pod_required,service_type,delivery_notes
940030000000000763,Recipient 763,263 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000764,Recipient 764,264 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000765,Recipient 765,265 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000766,Recipient 766,266 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000767,Recipient 767,267 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000768,Recipient 768,268 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000769,Recipient 769,269 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000770,Recipient 770,270 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000771,Recipient 771,271 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000772,Recipient 772,272 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000773,Recipient 773,273 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000774,Recipient 774,274 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000775,Recipient 775,275 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000776,Recipient 776,276 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000777,Recipient 777,277 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000778,Recipient 778,278 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000779,Recipient 779,279 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000780,Recipient 780,280 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000781,Recipient 781,281 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000782,Recipient 782,282 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000783,Recipient 783,283 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000784,Recipient 784,284 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000785,Recipient 785,285 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000786,Recipient 786,286 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000787,Recipient 787,287 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000788,Recipient 788,288 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000789,Recipient 789,289 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000790,Recipient 790,290 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000791,Recipient 791,291 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000792,Recipient 792,292 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000793,Recipient 793,293 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000794,Recipient 794,294 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000795,Recipient 795,295 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000796,Recipient 796,296 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000797,Recipient 797,297 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000798,Recipient 798,298 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000799,Recipient 799,299 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000800,Recipient 800,100 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000801,Recipient 801,101 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000802,Recipient 802,102 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000803,Recipient 803,103 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000804,Recipient 804,104 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000805,Recipient 805,105 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000806,Recipient 806,106 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000807,Recipient 807,107 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000808,Recipient 808,108 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000809,Recipient 809,109 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000810,Recipient 810,110 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000811,Recipient 811,111 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000812,Recipient 812,112 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000813,Recipient 813,113 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000814,Recipient 814,114 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000815,Recipient 815,115 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000816,Recipient 816,116 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000817,Recipient 817,117 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000818,Recipient 818,118 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000819,Recipient 819,119 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000820,Recipient 820,120 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000821,Recipient 821,121 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000822,Recipient 822,122 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000823,Recipient 823,123 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000824,Recipient 824,124 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000825,Recipient 825,125 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000826,Recipient 826,126 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000827,Recipient 827,127 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000828,Recipient 828,128 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000829,Recipient 829,129 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000830,Recipient 830,130 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000831,Recipient 831,131 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000832,Recipient 832,132 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000833,Recipient 833,133 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000834,Recipient 834,134 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000835,Recipient 835,135 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000836,Recipient 836,136 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000837,Recipient 837,137 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000838,Recipient 838,138 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000839,Recipient 839,139 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000840,Recipient 840,140 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000841,Recipient 841,141 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000842,Recipient 842,142 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000843,Recipient 843,143 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000844,Recipient 844,144 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000845,Recipient 845,145 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000846,Recipient 846,146 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000847,Recipient 847,147 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000848,Recipient 848,148 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000849,Recipient 849,149 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000850,Recipient 850,150 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000851,Recipient 851,151 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000852,Recipient 852,152 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000853,Recipient 853,153 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000854,Recipient 854,154 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000855,Recipient 855,155 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000856,Recipient 856,156 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000857,Recipient 857,157 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000858,Recipient 858,158 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000859,Recipient 859,159 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000860,Recipient 860,160 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000861,Recipient 861,161 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000862,Recipient 862,162 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000863,Recipient 863,163 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000864,Recipient 864,164 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000865,Recipient 865,165 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000866,Recipient 866,166 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000867,Recipient 867,167 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000868,Recipient 868,168 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000869,Recipient 869,169 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000870,Recipient 870,170 Main St,Apt 10,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000871,Recipient 871,171 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000872,Recipient 872,172 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000873,Recipient 873,173 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000874,Recipient 874,174 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000875,Recipient 875,175 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000876,Recipient 876,176 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000877,Recipient 877,177 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000878,Recipient 878,178 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000879,Recipient 879,179 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000880,Recipient 880,180 Main St,Apt 0,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000881,Recipient 881,181 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000882,Recipient 882,182 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000883,Recipient 883,183 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000884,Recipient 884,184 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000885,Recipient 885,185 Main St,Apt 5,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000886,Recipient 886,186 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000887,Recipient 887,187 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000888,Recipient 888,188 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000889,Recipient 889,189 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000890,Recipient 890,190 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000891,Recipient 891,191 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000892,Recipient 892,192 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000893,Recipient 893,193 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000894,Recipient 894,194 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000895,Recipient 895,195 Main St,Apt 15,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000896,Recipient 896,196 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000897,Recipient 897,197 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000898,Recipient 898,198 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000899,Recipient 899,199 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000900,Recipient 900,200 Main St,Apt 0,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000901,Recipient 901,201 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000902,Recipient 902,202 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000903,Recipient 903,203 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000904,Recipient 904,204 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000905,Recipient 905,205 Main St,Apt 5,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000906,Recipient 906,206 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000907,Recipient 907,207 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000908,Recipient 908,208 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000909,Recipient 909,209 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000910,Recipient 910,210 Main St,Apt 10,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000911,Recipient 911,211 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000912,Recipient 912,212 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000913,Recipient 913,213 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000914,Recipient 914,214 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000915,Recipient 915,215 Main St,Apt 15,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
940030000000000916,Recipient 916,216 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000917,Recipient 917,217 Main St,,South Bend,IN,46614,16,12,10,8,false,true,false,Priority Mail,
940030000000000918,Recipient 918,218 Main St,,South Bend,IN,46628,16,12,10,8,false,true,false,Priority Mail,
